DocEntry,DocNum,CreationDate,CardCode,CardName,DocCurrency,DocRate,NumAtCard,Reference1,Comments,JournalMemo,ItemCode,ItemDescription,ShipDate,Quantity,Price,PriceAfterVAT,Currency,WarehouseCode,Rate,BarCode,GrossPrice,GrossTotal,RRP,Article,JumiaSKU,FOC,UnitsOfMeasurment,source,foldername,filename,created_at,id
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074732/9-US,REEBOK ROYAL BB4500 HI2,2024-09-01,2.0,24.8127,24.8127,USD,MAR\JU01,9.92,1200143169926,24.8127,492.284,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195634.json,2024-11-30,00859570-5f75-4c9e-a0c6-230c28e32dd7
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074732/9-US,REEBOK ROYAL BB4500 HI2,2024-09-01,3.0,24.8127,24.8127,USD,MAR\JU01,9.92,1200143169926,24.8127,738.426,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195634.json,2024-11-30,4230dba5-4600-46e5-b90e-763c3c8b205b
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074732/9-US,REEBOK ROYAL BB4500 HI2,2024-09-01,1.0,24.8127,24.8127,USD,MAR\JU01,9.92,1200143169926,24.8127,246.142,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195634.json,2024-11-30,01c31f00-730b-4507-83ff-873a745d6ce5
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074732/10US,REEBOK ROYAL BB4500 HI2,2024-09-01,1.0,24.8127,24.8127,USD,MAR\JU01,9.92,1200143169940,24.8127,246.142,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195634.json,2024-11-30,a0f9fad9-7021-45ba-a983-6ac8dcf81620
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074732/10US,REEBOK ROYAL BB4500 HI2,2024-09-01,4.0,24.8127,24.8127,USD,MAR\JU01,9.92,1200143169940,24.8127,984.5679,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195634.json,2024-11-30,0331ed39-acf0-4f08-8e74-ddf9c4f55d5a
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074732/10US,REEBOK ROYAL BB4500 HI2,2024-09-01,1.0,24.8127,24.8127,USD,MAR\JU01,9.92,1200143169940,24.8127,246.142,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195634.json,2024-11-30,e04de52f-defe-49f1-a3c3-ebf0fe8d1bf5
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074732/10US,REEBOK ROYAL BB4500 HI2,2024-09-01,3.0,24.8127,24.8127,USD,MAR\JU01,9.92,1200143169940,24.8127,738.426,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,0b50a13c-fac6-4181-be34-8424c13ffec0
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074732/10-US,REEBOK ROYAL BB4500 HI2,2024-09-01,3.0,24.8127,24.8127,USD,MAR\JU01,9.92,1200143169964,24.8127,738.426,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,067c4ca5-9cfd-48c7-be24-82a0f0fa941d
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074732/10-US,REEBOK ROYAL BB4500 HI2,2024-09-01,4.0,24.8127,24.8127,USD,MAR\JU01,9.92,1200143169964,24.8127,984.5679,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,eb3d5d88-3a5b-4601-aed7-2c3554b2a49b
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074732/11US,REEBOK ROYAL BB4500 HI2,2024-09-01,1.0,24.8127,24.8127,USD,MAR\JU01,9.92,1200143169988,24.8127,246.142,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,067d2ca1-bed7-4c01-a905-f5e3c40d9493
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074732/11US,REEBOK ROYAL BB4500 HI2,2024-09-01,1.0,24.8127,24.8127,USD,MAR\JU01,9.92,1200143169988,24.8127,246.142,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,fb81bee4-139e-4de4-ba2c-c6d582c7341e
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074764/3-,FLUXLITE,2024-09-01,4.0,18.2207,18.2207,USD,MAR\JU01,9.92,1200143180341,18.2207,722.9974,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,9977f4e5-2c7f-4126-b2fd-4462df2ff832
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074764/4,FLUXLITE,2024-09-01,4.0,18.2207,18.2207,USD,MAR\JU01,9.92,1200143180365,18.2207,722.9974,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,06a5a905-eda5-4f44-8aca-4d5563150736
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074764/4,FLUXLITE,2024-09-01,1.0,18.2207,18.2207,USD,MAR\JU01,9.92,1200143180365,18.2207,180.7493,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,28b228ae-90f8-441f-91d2-658d18acff89
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074764/4,FLUXLITE,2024-09-01,2.0,18.2207,18.2207,USD,MAR\JU01,9.92,1200143180365,18.2207,361.4987,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,0aba61a8-4f29-443d-a023-8461453e461f
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074764/4,FLUXLITE,2024-09-01,2.0,18.2207,18.2207,USD,MAR\JU01,9.92,1200143180365,18.2207,361.4987,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,ea926602-b8e6-4cf8-b176-2a954fa00455
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074764/4,FLUXLITE,2024-09-01,1.0,18.2207,18.2207,USD,MAR\JU01,9.92,1200143180365,18.2207,180.7493,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,43917427-58be-4451-b072-bf742bf57175
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074764/4-,FLUXLITE,2024-09-01,10.0,18.2207,18.2207,USD,MAR\JU01,9.92,1200143180389,18.2207,1807.4934,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,11da97eb-b847-4803-8a1f-e85bd93e6cea
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074764/4-,FLUXLITE,2024-09-01,3.0,18.2207,18.2207,USD,MAR\JU01,9.92,1200143180389,18.2207,542.248,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,2f73ee61-6c9c-4b35-8646-a274ec8d5c91
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074764/5,FLUXLITE,2024-09-01,10.0,18.2207,18.2207,USD,MAR\JU01,9.92,1200143180402,18.2207,1807.4934,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,7cdb71c9-2135-4617-8bb8-7e49f7c88e12
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074764/5,FLUXLITE,2024-09-01,10.0,18.2207,18.2207,USD,MAR\JU01,9.92,1200143180402,18.2207,1807.4934,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,ade70e65-8621-4edb-bd56-aa6901bb3058
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074764/5,FLUXLITE,2024-09-01,1.0,18.2207,18.2207,USD,MAR\JU01,9.92,1200143180402,18.2207,180.7493,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,035f014f-5a1b-497f-9d25-8eac5437db6a
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074764/5,FLUXLITE,2024-09-01,3.0,18.2207,18.2207,USD,MAR\JU01,9.92,1200143180402,18.2207,542.248,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,9dde2b00-cac9-4b18-b947-ae979f0e39e3
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074764/5,FLUXLITE,2024-09-01,1.0,18.2207,18.2207,USD,MAR\JU01,9.92,1200143180402,18.2207,180.7493,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,cc57d027-5305-4093-8062-8dedfd39f698
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074764/5-,FLUXLITE,2024-09-01,10.0,18.2207,18.2207,USD,MAR\JU01,9.92,1200143180426,18.2207,1807.4934,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,7535bad0-bb20-42de-973b-f689be929696
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074764/5-,FLUXLITE,2024-09-01,1.0,18.2207,18.2207,USD,MAR\JU01,9.92,1200143180426,18.2207,180.7493,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195635.json,2024-11-30,b8f2567c-53e7-4095-a7b1-ee4cb811d75f
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074767/9-,FLEXAGON ENERGY TR 4,2024-09-01,6.0,21.8875,21.8875,USD,MAR\JU01,9.92,1200143181300,21.8875,1302.744,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,1b5bd58a-153c-4d16-8ea3-30269c1ffbba
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074767/9-,FLEXAGON ENERGY TR 4,2024-09-01,1.0,21.8875,21.8875,USD,MAR\JU01,9.92,1200143181300,21.8875,217.124,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,f839f6a6-2016-4eb4-84b5-0493e14faa07
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074767/9-,FLEXAGON ENERGY TR 4,2024-09-01,2.0,21.8875,21.8875,USD,MAR\JU01,9.92,1200143181300,21.8875,434.248,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,d48104af-67a9-43d8-b926-b2a31bb738bd
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074767/10,FLEXAGON ENERGY TR 4,2024-09-01,2.0,21.8875,21.8875,USD,MAR\JU01,9.92,1200143181324,21.8875,434.248,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,6c7544d9-0735-495a-9280-94ef251aa55b
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074767/10,FLEXAGON ENERGY TR 4,2024-09-01,1.0,21.8875,21.8875,USD,MAR\JU01,9.92,1200143181324,21.8875,217.124,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,0e611811-5e1f-461a-984e-f12c69d0ccb0
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074797/3-,ENERGEN TECH PLUS,2024-09-01,2.0,28.4692,28.4692,USD,MAR\JU01,9.92,1200143189917,28.4692,564.8289,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,2abf6f5f-d3fe-4c47-963a-bffcd0e25233
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074797/3-,ENERGEN TECH PLUS,2024-09-01,1.0,28.4692,28.4692,USD,MAR\JU01,9.92,1200143189917,28.4692,282.4145,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,b766f9e0-78c8-42ab-abf6-3a6baf707b31
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074797/4,ENERGEN TECH PLUS,2024-09-01,6.0,28.4692,28.4692,USD,MAR\JU01,9.92,1200143189931,28.4692,1694.4868,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,902df850-1ec2-4eb9-a365-19faa9d05d1b
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074797/4,ENERGEN TECH PLUS,2024-09-01,2.0,28.4692,28.4692,USD,MAR\JU01,9.92,1200143189931,28.4692,564.8289,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,ad2d50bd-35be-4ee2-9781-c57b0a65b6b9
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074797/4-,ENERGEN TECH PLUS,2024-09-01,7.0,28.4692,28.4692,USD,MAR\JU01,9.92,1200143189955,28.4692,1976.9012,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,4f07b76f-983f-402a-aeeb-442a3e5d39bf
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074797/4-,ENERGEN TECH PLUS,2024-09-01,2.0,28.4692,28.4692,USD,MAR\JU01,9.92,1200143189955,28.4692,564.8289,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,ffe60510-c0e8-49ad-9323-dd6b74e427ee
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074797/5,ENERGEN TECH PLUS,2024-09-01,10.0,28.4692,28.4692,USD,MAR\JU01,9.92,1200143189979,28.4692,2824.1446,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,9cf73fc1-c7f1-4346-b4d8-ff956d50bd9c
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074797/5,ENERGEN TECH PLUS,2024-09-01,1.0,28.4692,28.4692,USD,MAR\JU01,9.92,1200143189979,28.4692,282.4145,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,a19d4d3b-f2d8-4e2b-9eab-ab2ad56f7280
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074797/5,ENERGEN TECH PLUS,2024-09-01,7.0,28.4692,28.4692,USD,MAR\JU01,9.92,1200143189979,28.4692,1976.9012,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,a514afd6-7cb8-4d99-acd5-f4321a3e108f
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074797/5-,ENERGEN TECH PLUS,2024-09-01,9.0,28.4692,28.4692,USD,MAR\JU01,9.92,1200143189993,28.4692,2541.7302,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,76f6e825-c87c-4105-8f00-44fb832ac1a6
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074797/6,ENERGEN TECH PLUS,2024-09-01,8.0,28.4692,28.4692,USD,MAR\JU01,9.92,1200143190012,28.4692,2259.3157,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,361b6985-05f2-425e-bc8b-af64af969a97
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074797/6,ENERGEN TECH PLUS,2024-09-01,1.0,28.4692,28.4692,USD,MAR\JU01,9.92,1200143190012,28.4692,282.4145,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,e55a6283-7cb5-4d2e-bfa6-9f9bdf92d7a1
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074797/6-,ENERGEN TECH PLUS,2024-09-01,2.0,28.4692,28.4692,USD,MAR\JU01,9.92,1200143190036,28.4692,564.8289,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,90a4594b-1453-4b69-8317-f18a7d012b9f
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074797/6-,ENERGEN TECH PLUS,2024-09-01,1.0,28.4692,28.4692,USD,MAR\JU01,9.92,1200143190036,28.4692,282.4145,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,a8b73dfc-547d-4afd-9bd3-f12ae651f25d
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074797/7,ENERGEN TECH PLUS,2024-09-01,2.0,28.4692,28.4692,USD,MAR\JU01,9.92,1200143190050,28.4692,564.8289,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195636.json,2024-11-30,2d0cea06-cfb0-46aa-805c-eb429c1e7fb6
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074798/6US,ENERGEN TECH,2024-09-01,1.0,21.8875,21.8875,USD,MAR\JU01,9.92,1200143190173,21.8875,217.124,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195637.json,2024-11-30,fef5f03c-aa80-4bb9-bcc2-f0591f9fb8c1
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074798/6US,ENERGEN TECH,2024-09-01,1.0,21.8875,21.8875,USD,MAR\JU01,9.92,1200143190173,21.8875,217.124,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195637.json,2024-11-30,e7710006-5ced-4d40-9a6f-6515fc4b22d6
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074798/6US,ENERGEN TECH,2024-09-01,1.0,21.8875,21.8875,USD,MAR\JU01,9.92,1200143190173,21.8875,217.124,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195637.json,2024-11-30,7675dfad-d32f-40af-bfad-7682b599e762
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074798/6US,ENERGEN TECH,2024-09-01,1.0,21.8875,21.8875,USD,MAR\JU01,9.92,1200143190173,21.8875,217.124,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195637.json,2024-11-30,11a13022-54e8-4099-9225-fc905e2f1cbf
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074798/6-US,ENERGEN TECH,2024-09-01,10.0,21.8875,21.8875,USD,MAR\JU01,9.92,1200143190197,21.8875,2171.24,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195637.json,2024-11-30,4d440982-2970-412a-8eba-b210fbe4a8a6
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074798/4-,ENERGEN TECH,2024-09-01,10.0,21.8875,21.8875,USD,MAR\JU01,9.92,1200143190210,21.8875,2171.24,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195637.json,2024-11-30,3265e1e3-4704-47a9-82c3-99d990a4592f
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074798/4-,ENERGEN TECH,2024-09-01,2.0,21.8875,21.8875,USD,MAR\JU01,9.92,1200143190210,21.8875,434.248,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195637.json,2024-11-30,0094ba68-9548-4402-85ae-408fa8a16d33
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074798/4-,ENERGEN TECH,2024-09-01,1.0,21.8875,21.8875,USD,MAR\JU01,9.92,1200143190210,21.8875,217.124,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195637.json,2024-11-30,10556302-9bb2-471a-b9d4-13fafcdf1ca6
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074798/5,ENERGEN TECH,2024-09-01,10.0,21.8875,21.8875,USD,MAR\JU01,9.92,1200143190234,21.8875,2171.24,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195637.json,2024-11-30,73c02bfc-334a-405a-8a0c-bfc456ec32a9
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074798/5,ENERGEN TECH,2024-09-01,10.0,21.8875,21.8875,USD,MAR\JU01,9.92,1200143190234,21.8875,2171.24,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195637.json,2024-11-30,1067e36a-1a0e-49ec-b38a-e6d32376d2e7
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074798/5,ENERGEN TECH,2024-09-01,4.0,21.8875,21.8875,USD,MAR\JU01,9.92,1200143190234,21.8875,868.496,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195637.json,2024-11-30,b93586fe-8c0e-4221-afce-a29adcc85b34
72,1000072,2024-11-15,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-MOR- J01,1000072,Based On Purchase Orders 1000035.,Goods Receipt PO - VL-0005,07/100074798/5,ENERGEN TECH,2024-09-01,1.0,21.8875,21.8875,USD,MAR\JU01,9.92,1200143190234,21.8875,217.124,0.0,,,No,1.0,MAR1,2024-11-15,invoice_data_20241130195637.json,2024-11-30,e34b6cc5-7905-422f-b88c-ec42e2467cce
